hospital_id,department,department_code,hour,queue_length,people_ahead,doctors_available,patients_being_served,average_service_time,arrival_rate,service_rate,emergency_patients,waiting_time_minutes
2,Paediatrics,PED,14,18,17,1,1,9.5,8.0,6.31,0,150.0
2,Paediatrics,PED,15,19,18,1,1,9.5,7.0,6.31,1,150.0
2,Paediatrics,PED,16,12,11,1,1,9.5,7.0,6.31,1,112.3
2,Paediatrics,PED,17,13,12,1,1,9.5,2.0,6.31,0,115.4
2,Paediatrics,PED,18,15,14,1,1,9.5,7.0,6.31,0,136.4
2,Dermatology,DER,8,13,12,1,1,7.5,7.0,8.05,0,92.2
2,Dermatology,DER,9,12,11,1,1,7.5,7.0,8.05,0,79.1
2,Dermatology,DER,10,8,7,1,1,7.5,6.0,8.05,1,54.0
2,Dermatology,DER,11,17,16,1,1,7.5,7.0,8.05,0,118.2
2,Dermatology,DER,12,13,12,1,1,7.5,4.0,8.05,0,89.7
2,Dermatology,DER,13,11,10,1,1,7.5,5.0,8.05,0,74.0
2,Dermatology,DER,14,12,11,1,1,7.5,7.0,8.05,0,86.3
2,Dermatology,DER,15,12,11,1,1,7.5,6.0,8.05,0,86.8
2,Dermatology,DER,16,17,16,1,1,7.5,12.0,8.05,0,116.3
2,Dermatology,DER,17,14,13,1,1,7.5,5.0,8.05,0,96.6
2,Dermatology,DER,18,12,11,1,1,7.5,4.0,8.05,0,82.4
1,General Medicine,GEN,8,11,9,2,2,9.1,11.0,13.19,0,40.6
1,General Medicine,GEN,9,11,9,2,2,9.1,10.0,13.19,1,48.3
1,General Medicine,GEN,10,11,9,2,2,9.1,12.0,13.19,0,45.0
1,General Medicine,GEN,11,8,6,2,2,9.1,10.0,13.19,0,27.8
1,General Medicine,GEN,12,13,11,2,2,9.1,4.0,13.19,0,51.3
1,General Medicine,GEN,13,13,11,2,2,9.1,7.0,13.19,0,53.4
1,General Medicine,GEN,14,12,10,2,2,9.1,9.0,13.19,0,44.6
1,General Medicine,GEN,15,10,8,2,2,9.1,9.0,13.19,0,33.2
1,General Medicine,GEN,16,16,14,2,2,9.1,10.0,13.19,0,63.9
1,General Medicine,GEN,17,9,7,2,2,9.1,4.0,13.19,2,45.2
1,General Medicine,GEN,18,13,11,2,2,9.1,8.0,13.19,0,47.6
1,Cardiology,CAR,8,11,9,2,2,15.5,10.0,7.72,0,72.2
1,Cardiology,CAR,9,12,10,2,2,15.5,12.0,7.72,0,75.1
1,Cardiology,CAR,10,7,5,2,2,15.5,14.0,7.72,1,49.5
1,Cardiology,CAR,11,4,2,2,2,15.5,14.0,7.72,0,18.4
1,Cardiology,CAR,12,8,6,2,2,15.5,5.0,7.72,0,44.3
1,Cardiology,CAR,13,14,12,2,2,15.5,9.0,7.72,0,88.4
1,Cardiology,CAR,14,13,11,2,2,15.5,8.0,7.72,0,85.9
1,Cardiology,CAR,15,12,10,2,2,15.5,7.0,7.72,1,86.3
1,Cardiology,CAR,16,11,9,2,2,15.5,9.0,7.72,2,87.4
1,Cardiology,CAR,17,10,8,2,2,15.5,4.0,7.72,0,62.8
1,Cardiology,CAR,18,12,10,2,2,15.5,4.0,7.72,1,87.9
1,Orthopaedics,ORT,8,18,17,1,1,12.0,12.0,5.01,0,150.0
1,Orthopaedics,ORT,9,16,15,1,1,12.0,8.0,5.01,0,150.0
1,Orthopaedics,ORT,10,21,20,1,1,12.0,5.0,5.01,0,150.0
1,Orthopaedics,ORT,11,10,9,1,1,12.0,9.0,5.01,0,107.0
1,Orthopaedics,ORT,12,10,9,1,1,12.0,5.0,5.01,0,107.7
1,Orthopaedics,ORT,13,13,12,1,1,12.0,4.0,5.01,0,139.6
1,Orthopaedics,ORT,14,13,12,1,1,12.0,8.0,5.01,0,139.5
1,Orthopaedics,ORT,15,10,9,1,1,12.0,6.0,5.01,1,115.0
1,Orthopaedics,ORT,16,10,9,1,1,12.0,8.0,5.01,0,106.9
1,Orthopaedics,ORT,17,15,14,1,1,12.0,6.0,5.01,0,150.0
1,Orthopaedics,ORT,18,12,11,1,1,12.0,4.0,5.01,1,142.7
1,Paediatrics,PED,8,15,14,1,1,10.1,10.0,5.96,0,142.0
1,Paediatrics,PED,9,17,16,1,1,10.1,12.0,5.96,0,150.0
1,Paediatrics,PED,10,18,17,1,1,10.1,8.0,5.96,0,150.0
1,Paediatrics,PED,11,14,13,1,1,10.1,9.0,5.96,0,135.7
1,Paediatrics,PED,12,19,18,1,1,10.1,8.0,5.96,0,150.0
1,Paediatrics,PED,13,7,6,1,1,10.1,3.0,5.96,0,61.6
1,Paediatrics,PED,14,14,13,1,1,10.1,7.0,5.96,0,131.5
1,Paediatrics,PED,15,13,12,1,1,10.1,10.0,5.96,0,122.7
1,Paediatrics,PED,16,8,7,1,1,10.1,8.0,5.96,0,71.0
1,Paediatrics,PED,17,17,16,1,1,10.1,7.0,5.96,0,150.0
1,Paediatrics,PED,18,20,19,1,1,10.1,8.0,5.96,1,150.0
1,Dermatology,DER,8,17,16,1,1,7.5,7.0,8.01,0,126.3
1,Dermatology,DER,9,16,15,1,1,7.5,4.0,8.01,0,113.0
1,Dermatology,DER,10,11,10,1,1,7.5,6.0,8.01,0,75.7
1,Dermatology,DER,11,21,20,1,1,7.5,6.0,8.01,1,150.0
1,Dermatology,DER,12,16,15,1,1,7.5,3.0,8.01,0,114.8
1,Dermatology,DER,13,8,7,1,1,7.5,7.0,8.01,0,55.8
1,Dermatology,DER,14,13,12,1,1,7.5,8.0,8.01,0,89.7
1,Dermatology,DER,15,17,16,1,1,7.5,6.0,8.01,0,119.5
1,Dermatology,DER,16,18,17,1,1,7.5,10.0,8.01,0,125.7
1,Dermatology,DER,17,20,19,1,1,7.5,3.0,8.01,0,138.0
1,Dermatology,DER,18,11,10,1,1,7.5,4.0,8.01,0,71.8
2,General Medicine,GEN,8,11,9,2,2,10.7,9.0,11.22,1,51.3
2,General Medicine,GEN,9,11,9,2,2,10.7,9.0,11.22,0,47.9
2,General Medicine,GEN,10,12,10,2,2,10.7,8.0,11.22,0,50.8
2,General Medicine,GEN,11,10,8,2,2,10.7,8.0,11.22,0,45.4
2,General Medicine,GEN,12,7,5,2,2,10.7,6.0,11.22,0,20.5
2,General Medicine,GEN,13,10,8,2,2,10.7,8.0,11.22,1,51.4
2,General Medicine,GEN,14,7,5,2,2,10.7,8.0,11.22,0,26.9
2,General Medicine,GEN,15,14,12,2,2,10.7,6.0,11.22,0,65.3
2,General Medicine,GEN,16,14,12,2,2,10.7,8.0,11.22,0,65.5
2,General Medicine,GEN,17,8,6,2,2,10.7,2.0,11.22,0,32.3
2,General Medicine,GEN,18,7,5,2,2,10.7,4.0,11.22,1,32.2
2,Cardiology,CAR,8,9,7,2,2,15.7,10.0,7.65,0,57.7
2,Cardiology,CAR,9,8,6,2,2,15.7,9.0,7.65,0,48.9
2,Cardiology,CAR,10,15,13,2,2,15.7,12.0,7.65,0,103.3
2,Cardiology,CAR,11,9,7,2,2,15.7,11.0,7.65,0,55.8
2,Cardiology,CAR,12,9,7,2,2,15.7,7.0,7.65,0,52.7
2,Cardiology,CAR,13,5,3,2,2,15.7,6.0,7.65,0,17.9
2,Cardiology,CAR,14,13,11,2,2,15.7,9.0,7.65,0,84.2
2,Cardiology,CAR,15,13,11,2,2,15.7,4.0,7.65,0,88.2
2,Cardiology,CAR,16,9,7,2,2,15.7,8.0,7.65,1,61.8
2,Cardiology,CAR,17,10,8,2,2,15.7,3.0,7.65,0,63.1
2,Cardiology,CAR,18,16,14,2,2,15.7,6.0,7.65,1,120.2
2,Orthopaedics,ORT,8,13,12,1,1,12.1,8.0,4.95,0,144.8
2,Orthopaedics,ORT,9,16,15,1,1,12.1,9.0,4.95,1,150.0
2,Orthopaedics,ORT,10,10,9,1,1,12.1,9.0,4.95,1,114.2
2,Orthopaedics,ORT,11,21,20,1,1,12.1,10.0,4.95,2,150.0
2,Orthopaedics,ORT,12,7,6,1,1,12.1,5.0,4.95,2,86.9
2,Orthopaedics,ORT,13,14,13,1,1,12.1,7.0,4.95,0,150.0
2,Orthopaedics,ORT,14,15,14,1,1,12.1,10.0,4.95,1,150.0
2,Orthopaedics,ORT,15,11,10,1,1,12.1,7.0,4.95,0,121.6
2,Orthopaedics,ORT,16,16,15,1,1,12.1,8.0,4.95,0,150.0
2,Orthopaedics,ORT,17,13,12,1,1,12.1,5.0,4.95,0,140.5
2,Orthopaedics,ORT,18,16,15,1,1,12.1,7.0,4.95,1,150.0
2,Paediatrics,PED,8,13,12,1,1,10.0,8.0,6.01,0,121.8
2,Paediatrics,PED,9,13,12,1,1,10.0,9.0,6.01,0,114.7
2,Paediatrics,PED,10,14,13,1,1,10.0,6.0,6.01,0,128.3
2,Paediatrics,PED,11,14,13,1,1,10.0,9.0,6.01,0,132.5
2,Paediatrics,PED,12,13,12,1,1,10.0,7.0,6.01,0,117.1
2,Paediatrics,PED,13,12,11,1,1,10.0,2.0,6.01,0,105.7
2,Paediatrics,PED,14,18,17,1,1,10.0,7.0,6.01,1,150.0
2,Paediatrics,PED,15,14,13,1,1,10.0,7.0,6.01,2,141.5
2,Paediatrics,PED,16,19,18,1,1,10.0,9.0,6.01,0,150.0
2,Paediatrics,PED,17,12,11,1,1,10.0,7.0,6.01,0,110.9
2,Paediatrics,PED,18,15,14,1,1,10.0,6.0,6.01,0,138.3
2,Dermatology,DER,8,10,9,1,1,7.9,6.0,7.61,0,70.4
2,Dermatology,DER,9,13,12,1,1,7.9,7.0,7.61,0,90.4
2,Dermatology,DER,10,14,13,1,1,7.9,4.0,7.61,1,103.0
2,Dermatology,DER,11,16,15,1,1,7.9,5.0,7.61,0,116.6
2,Dermatology,DER,12,18,17,1,1,7.9,8.0,7.61,0,131.5
2,Dermatology,DER,13,13,12,1,1,7.9,4.0,7.61,0,94.0
2,Dermatology,DER,14,17,16,1,1,7.9,10.0,7.61,0,125.9
2,Dermatology,DER,15,18,17,1,1,7.9,10.0,7.61,1,140.1
2,Dermatology,DER,16,21,20,1,1,7.9,9.0,7.61,0,150.0
2,Dermatology,DER,17,9,8,1,1,7.9,5.0,7.61,0,63.5
2,Dermatology,DER,18,14,13,1,1,7.9,8.0,7.61,1,108.7
1,General Medicine,GEN,8,9,7,2,2,9.5,7.0,12.67,0,31.6
1,General Medicine,GEN,9,10,8,2,2,9.5,9.0,12.67,0,32.1
1,General Medicine,GEN,10,14,12,2,2,9.5,9.0,12.67,0,58.6
1,General Medicine,GEN,11,13,11,2,2,9.5,11.0,12.67,0,51.0
1,General Medicine,GEN,12,5,3,2,2,9.5,5.0,12.67,0,12.3
1,General Medicine,GEN,13,10,8,2,2,9.5,6.0,12.67,0,39.2
1,General Medicine,GEN,14,5,3,2,2,9.5,6.0,12.67,0,14.8
1,General Medicine,GEN,15,8,6,2,2,9.5,9.0,12.67,0,28.2
1,General Medicine,GEN,16,14,12,2,2,9.5,8.0,12.67,0,55.8
1,General Medicine,GEN,17,13,11,2,2,9.5,6.0,12.67,0,51.5
1,General Medicine,GEN,18,12,10,2,2,9.5,7.0,12.67,1,53.8
1,Cardiology,CAR,8,14,12,2,2,14.9,13.0,8.03,1,106.0
1,Cardiology,CAR,9,15,13,2,2,14.9,11.0,8.03,0,99.3
1,Cardiology,CAR,10,18,16,2,2,14.9,12.0,8.03,0,118.9
1,Cardiology,CAR,11,13,11,2,2,14.9,12.0,8.03,1,92.3
1,Cardiology,CAR,12,9,7,2,2,14.9,3.0,8.03,0,51.1
1,Cardiology,CAR,13,10,8,2,2,14.9,9.0,8.03,0,61.3
1,Cardiology,CAR,14,8,6,2,2,14.9,7.0,8.03,0,38.9
1,Cardiology,CAR,15,7,5,2,2,14.9,7.0,8.03,2,54.3
1,Cardiology,CAR,16,9,7,2,2,14.9,10.0,8.03,0,47.4
1,Cardiology,CAR,17,7,5,2,2,14.9,6.0,8.03,1,45.1
1,Cardiology,CAR,18,10,8,2,2,14.9,10.0,8.03,0,56.1
1,Orthopaedics,ORT,8,14,13,1,1,13.2,6.0,4.53,0,150.0
1,Orthopaedics,ORT,9,16,15,1,1,13.2,9.0,4.53,0,150.0
1,Orthopaedics,ORT,10,18,17,1,1,13.2,8.0,4.53,0,150.0
1,Orthopaedics,ORT,11,15,14,1,1,13.2,7.0,4.53,1,150.0
1,Orthopaedics,ORT,12,9,8,1,1,13.2,6.0,4.53,0,100.3
1,Orthopaedics,ORT,13,12,11,1,1,13.2,7.0,4.53,1,150.0
1,Orthopaedics,ORT,14,14,13,1,1,13.2,5.0,4.53,0,150.0
1,Orthopaedics,ORT,15,9,8,1,1,13.2,4.0,4.53,0,109.8
1,Orthopaedics,ORT,16,15,14,1,1,13.2,8.0,4.53,0,150.0
1,Orthopaedics,ORT,17,20,19,1,1,13.2,8.0,4.53,0,150.0
1,Orthopaedics,ORT,18,9,8,1,1,13.2,5.0,4.53,1,112.0
1,Paediatrics,PED,8,21,20,1,1,9.9,8.0,6.05,0,150.0
1,Paediatrics,PED,9,16,15,1,1,9.9,9.0,6.05,0,150.0
1,Paediatrics,PED,10,16,15,1,1,9.9,9.0,6.05,0,149.5
1,Paediatrics,PED,11,17,16,1,1,9.9,6.0,6.05,0,150.0
1,Paediatrics,PED,12,13,12,1,1,9.9,5.0,6.05,0,118.5
1,Paediatrics,PED,13,19,18,1,1,9.9,7.0,6.05,1,150.0
1,Paediatrics,PED,14,15,14,1,1,9.9,6.0,6.05,1,144.5
1,Paediatrics,PED,15,18,17,1,1,9.9,10.0,6.05,0,150.0
1,Paediatrics,PED,16,14,13,1,1,9.9,9.0,6.05,0,128.2
1,Paediatrics,PED,17,15,14,1,1,9.9,6.0,6.05,0,135.0
1,Paediatrics,PED,18,16,15,1,1,9.9,5.0,6.05,0,149.1
1,Dermatology,DER,8,13,12,1,1,8.4,5.0,7.11,1,105.7
1,Dermatology,DER,9,12,11,1,1,8.4,5.0,7.11,0,93.6
1,Dermatology,DER,10,13,12,1,1,8.4,8.0,7.11,0,99.7
1,Dermatology,DER,11,11,10,1,1,8.4,4.0,7.11,0,80.0
1,Dermatology,DER,12,11,10,1,1,8.4,4.0,7.11,0,85.0
1,Dermatology,DER,13,11,10,1,1,8.4,2.0,7.11,0,82.8
1,Dermatology,DER,14,16,15,1,1,8.4,8.0,7.11,0,127.1
1,Dermatology,DER,15,15,14,1,1,8.4,10.0,7.11,0,118.0
1,Dermatology,DER,16,18,17,1,1,8.4,11.0,7.11,0,140.3
1,Dermatology,DER,17,15,14,1,1,8.4,6.0,7.11,0,122.9
1,Dermatology,DER,18,13,12,1,1,8.4,5.0,7.11,0,105.1
2,General Medicine,GEN,8,13,11,2,2,9.8,11.0,12.29,0,50.8
2,General Medicine,GEN,9,12,10,2,2,9.8,9.0,12.29,0,44.3
2,General Medicine,GEN,10,8,6,2,2,9.8,8.0,12.29,0,27.8
2,General Medicine,GEN,11,13,11,2,2,9.8,7.0,12.29,0,57.4
2,General Medicine,GEN,12,13,11,2,2,9.8,6.0,12.29,0,54.9
2,General Medicine,GEN,13,6,4,2,2,9.8,4.0,12.29,1,22.2
2,General Medicine,GEN,14,9,7,2,2,9.8,9.0,12.29,0,35.4
2,General Medicine,GEN,15,15,13,2,2,9.8,8.0,12.29,0,65.3
2,General Medicine,GEN,16,8,6,2,2,9.8,6.0,12.29,0,26.0
2,General Medicine,GEN,17,13,11,2,2,9.8,5.0,12.29,0,55.1
2,General Medicine,GEN,18,6,4,2,2,9.8,7.0,12.29,0,19.5
2,Cardiology,CAR,8,12,10,2,2,15.3,11.0,7.87,0,76.6
2,Cardiology,CAR,9,15,13,2,2,15.3,13.0,7.87,0,105.1
2,Cardiology,CAR,10,12,10,2,2,15.3,7.0,7.87,1,81.0
2,Cardiology,CAR,11,18,16,2,2,15.3,10.0,7.87,0,122.5
2,Cardiology,CAR,12,11,9,2,2,15.3,5.0,7.87,0,68.5
2,Cardiology,CAR,13,12,10,2,2,15.3,7.0,7.87,0,76.6
2,Cardiology,CAR,14,13,11,2,2,15.3,9.0,7.87,2,103.4
2,Cardiology,CAR,15,10,8,2,2,15.3,7.0,7.87,0,63.1
2,Cardiology,CAR,16,11,9,2,2,15.3,6.0,7.87,0,70.7
2,Cardiology,CAR,17,9,7,2,2,15.3,6.0,7.87,0,56.8
2,Cardiology,CAR,18,14,12,2,2,15.3,5.0,7.87,0,89.5
2,Orthopaedics,ORT,8,13,12,1,1,12.0,5.0,4.98,1,150.0
2,Orthopaedics,ORT,9,17,16,1,1,12.0,10.0,4.98,0,150.0
2,Orthopaedics,ORT,10,18,17,1,1,12.0,11.0,4.98,0,150.0
2,Orthopaedics,ORT,11,18,17,1,1,12.0,12.0,4.98,0,150.0
2,Orthopaedics,ORT,12,13,12,1,1,12.0,6.0,4.98,0,144.4
2,Orthopaedics,ORT,13,15,14,1,1,12.0,5.0,4.98,1,150.0
2,Orthopaedics,ORT,14,15,14,1,1,12.0,10.0,4.98,0,150.0
2,Orthopaedics,ORT,15,12,11,1,1,12.0,8.0,4.98,0,134.6
2,Orthopaedics,ORT,16,10,9,1,1,12.0,6.0,4.98,1,117.4
2,Orthopaedics,ORT,17,8,7,1,1,12.0,8.0,4.98,1,92.7
2,Orthopaedics,ORT,18,19,18,1,1,12.0,8.0,4.98,0,150.0
2,Paediatrics,PED,8,17,16,1,1,10.5,7.0,5.71,1,150.0
2,Paediatrics,PED,9,18,17,1,1,10.5,7.0,5.71,0,150.0
2,Paediatrics,PED,10,22,21,1,1,10.5,11.0,5.71,0,150.0
2,Paediatrics,PED,11,17,16,1,1,10.5,11.0,5.71,0,150.0
2,Paediatrics,PED,12,10,9,1,1,10.5,6.0,5.71,0,93.0
2,Paediatrics,PED,13,16,15,1,1,10.5,5.0,5.71,0,150.0
2,Paediatrics,PED,14,9,8,1,1,10.5,8.0,5.71,0,83.2
2,Paediatrics,PED,15,14,13,1,1,10.5,5.0,5.71,0,139.4
2,Paediatrics,PED,16,15,14,1,1,10.5,6.0,5.71,1,150.0
2,Paediatrics,PED,17,13,12,1,1,10.5,4.0,5.71,0,126.1
2,Paediatrics,PED,18,17,16,1,1,10.5,5.0,5.71,0,150.0
2,Dermatology,DER,8,11,10,1,1,8.2,5.0,7.33,0,85.6
2,Dermatology,DER,9,20,19,1,1,8.2,7.0,7.33,0,150.0
2,Dermatology,DER,10,13,12,1,1,8.2,8.0,7.33,0,96.0
2,Dermatology,DER,11,8,7,1,1,8.2,4.0,7.33,0,55.3
2,Dermatology,DER,12,11,10,1,1,8.2,6.0,7.33,0,77.8
2,Dermatology,DER,13,15,14,1,1,8.2,5.0,7.33,0,114.1
2,Dermatology,DER,14,16,15,1,1,8.2,4.0,7.33,0,124.8
2,Dermatology,DER,15,10,9,1,1,8.2,7.0,7.33,0,70.2
2,Dermatology,DER,16,19,18,1,1,8.2,6.0,7.33,0,143.3
2,Dermatology,DER,17,16,15,1,1,8.2,6.0,7.33,0,118.7
2,Dermatology,DER,18,16,15,1,1,8.2,3.0,7.33,0,120.2
